iterations,test-F1-mean,test-F1-std,train-F1-mean,train-F1-std,test-Logloss-mean,test-Logloss-std,train-Logloss-mean,train-Logloss-std
203,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
204,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
205,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
206,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
207,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
208,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
209,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
210,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
211,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
212,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
213,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
214,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
215,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
216,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
217,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
218,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
219,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
220,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
221,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
222,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
223,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
224,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
225,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
226,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
227,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
228,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
229,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
230,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
231,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
232,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
